,WIN$N_open,WIN$N_close,WIN$N_high,WIN$N_low,WIN$N_tick_volume,WIN$N_real_volume,WIN$N_spread
633099,104840.0,104885.0,104905.0,104825.0,4158,15080,5
633100,104880.0,104875.0,104935.0,104865.0,3708,12519,5
633101,104875.0,104905.0,104910.0,104860.0,2972,12715,5
633102,104900.0,104865.0,104920.0,104865.0,2890,10983,5
633103,104870.0,104840.0,104870.0,104810.0,4483,15056,5
633104,104840.0,104885.0,104920.0,104840.0,3973,13757,5
633105,104885.0,104940.0,104945.0,104875.0,3245,11092,5
633106,104940.0,105005.0,105025.0,104935.0,11913,37748,5
633107,105010.0,104990.0,105045.0,104975.0,5102,17208,5
633108,104995.0,105050.0,105070.0,104990.0,5473,17763,5
633109,105055.0,105065.0,105065.0,105000.0,4615,15011,5
633110,105060.0,105055.0,105090.0,105015.0,5769,18450,5
633111,105055.0,104990.0,105140.0,104920.0,17333,54507,5
633112,104990.0,105005.0,105080.0,104990.0,5319,17567,5
633113,105005.0,105070.0,105070.0,104960.0,5309,17387,5
633114,105070.0,104970.0,105095.0,104950.0,7107,23185,5
633115,104965.0,104820.0,104995.0,104760.0,18623,66589,5
633116,104820.0,104780.0,104885.0,104730.0,12886,43738,5
633117,104785.0,104745.0,104785.0,104685.0,13799,46859,5
633118,104745.0,104785.0,104840.0,104730.0,6938,24124,5
633119,104785.0,104795.0,104830.0,104760.0,3506,11972,5
633120,104800.0,104870.0,104910.0,104795.0,8098,26190,5
633121,104870.0,104795.0,104880.0,104750.0,7540,27759,5
633122,104795.0,104850.0,104885.0,104775.0,5464,21509,5
633123,104855.0,104840.0,104865.0,104805.0,2394,8892,5
633124,104840.0,104955.0,104955.0,104810.0,6510,20618,5
633125,104955.0,105040.0,105055.0,104945.0,9518,33844,5
633126,105040.0,105030.0,105065.0,104990.0,7923,29552,5
633127,105035.0,104950.0,105055.0,104920.0,7480,26434,5
633128,104950.0,104930.0,104980.0,104905.0,4446,15868,5
633129,104930.0,104930.0,104940.0,104875.0,5061,17924,5
633130,104925.0,104910.0,104965.0,104895.0,3230,11848,5
633131,104910.0,104860.0,104915.0,104810.0,7110,23980,5
633132,104855.0,104880.0,104880.0,104840.0,2900,12182,5
633133,104875.0,104840.0,104935.0,104825.0,5393,19538,5
633134,104840.0,104860.0,104880.0,104815.0,2098,7056,5
633135,104860.0,104870.0,104905.0,104830.0,2642,9570,5
633136,104870.0,104875.0,104905.0,104835.0,3173,11294,5
633137,104870.0,104930.0,104945.0,104850.0,4492,18387,5
633138,104930.0,104870.0,104955.0,104845.0,4021,13424,5
633139,104875.0,104910.0,104910.0,104850.0,1695,5964,5
633140,104910.0,104875.0,104925.0,104860.0,2504,9027,5
633141,104875.0,104955.0,104965.0,104820.0,6702,22919,5
633142,104960.0,104920.0,104975.0,104920.0,4898,19333,5
633143,104920.0,104890.0,104930.0,104850.0,5177,20891,5
633144,104890.0,104945.0,104945.0,104875.0,3096,12386,5
633145,104940.0,104990.0,105000.0,104900.0,5270,18707,5
633146,104985.0,104930.0,105030.0,104925.0,7624,27698,5
633147,104930.0,104830.0,104935.0,104825.0,5510,17954,5
633148,104825.0,104755.0,104855.0,104735.0,9827,33043,5
633149,104750.0,104775.0,104805.0,104725.0,6330,21418,5
633150,104770.0,104770.0,104800.0,104720.0,4215,14050,5
633151,104770.0,104760.0,104795.0,104735.0,3988,14011,5
633152,104755.0,104710.0,104780.0,104610.0,15265,52261,5
633153,104715.0,104730.0,104745.0,104685.0,4663,16466,5
633154,104730.0,104730.0,104745.0,104700.0,3167,12230,5
633155,104730.0,104755.0,104765.0,104715.0,3346,13246,5
633156,104755.0,104690.0,104760.0,104635.0,8595,29358,5
633157,104690.0,104720.0,104730.0,104665.0,4287,17500,5
633158,104715.0,104765.0,104780.0,104715.0,5244,18842,5
633159,104770.0,104770.0,104780.0,104735.0,2476,9538,5
633160,104770.0,104735.0,104785.0,104710.0,3404,12274,5
633161,104735.0,104785.0,104790.0,104720.0,3741,13211,5
633162,104780.0,104810.0,104830.0,104765.0,6659,21627,5
633163,104810.0,104800.0,104830.0,104775.0,3345,14046,5
633164,104800.0,104790.0,104810.0,104755.0,2922,11195,5
633165,104790.0,104770.0,104800.0,104750.0,2409,8737,5
633166,104770.0,104750.0,104780.0,104715.0,3235,11408,5
633167,104745.0,104835.0,104845.0,104740.0,5015,16263,5
633168,104840.0,104830.0,104895.0,104815.0,6804,25077,5
633169,104825.0,104860.0,104875.0,104820.0,2546,9218,5
633170,104860.0,104870.0,104885.0,104845.0,2156,7304,5
633171,104875.0,104860.0,104885.0,104820.0,3451,11730,5
633172,104855.0,104855.0,104885.0,104840.0,1635,6051,5
633173,104860.0,104860.0,104870.0,104820.0,2128,7143,5
633174,104865.0,104825.0,104875.0,104815.0,1627,5697,5
633175,104825.0,104805.0,104830.0,104765.0,4722,16573,5
633176,104800.0,104805.0,104815.0,104780.0,2683,11158,5
633177,104805.0,104740.0,104835.0,104735.0,5157,18876,5
633178,104740.0,104755.0,104760.0,104725.0,2850,9585,5
633179,104755.0,104820.0,104840.0,104750.0,5388,20701,5
633180,104815.0,104805.0,104835.0,104805.0,2368,10148,5
633181,104805.0,104815.0,104845.0,104805.0,2972,12102,5
633182,104820.0,104755.0,104820.0,104740.0,3884,16397,5
633183,104760.0,104785.0,104795.0,104745.0,2576,10330,5
633184,104785.0,104780.0,104815.0,104770.0,1463,5327,5
633185,104780.0,104800.0,104830.0,104770.0,1860,6669,5
633186,104805.0,104825.0,104830.0,104780.0,1442,5072,5
633187,104825.0,104850.0,104875.0,104820.0,3411,11199,5
633188,104850.0,104845.0,104860.0,104810.0,2075,6962,5
633189,104845.0,104860.0,104880.0,104845.0,2192,7459,5
633190,104855.0,104910.0,104925.0,104850.0,6089,21406,5
633191,104915.0,104955.0,104970.0,104910.0,7146,24799,5
633192,104960.0,104945.0,104990.0,104940.0,3648,12553,5
633193,104950.0,104920.0,104960.0,104910.0,4143,16363,5
633194,104920.0,104870.0,104930.0,104860.0,4490,15927,5
633195,104875.0,104870.0,104890.0,104840.0,4220,14215,5
633196,104870.0,104865.0,104890.0,104840.0,2357,8529,5
633197,104865.0,104745.0,104865.0,104735.0,7829,25651,5
633198,104745.0,104685.0,104780.0,104655.0,12118,42753,5
633199,104685.0,104750.0,104765.0,104660.0,6209,21423,5
633200,104755.0,104775.0,104775.0,104730.0,2746,10243,5
633201,104775.0,104680.0,104775.0,104665.0,5832,21318,5
633202,104680.0,104570.0,104680.0,104540.0,16561,67958,5
633203,104570.0,104600.0,104620.0,104550.0,6593,26152,5
633204,104600.0,104655.0,104665.0,104595.0,4021,14079,5
633205,104660.0,104685.0,104695.0,104645.0,3810,14776,5
633206,104680.0,104705.0,104710.0,104660.0,3218,11301,5
633207,104700.0,104695.0,104730.0,104690.0,3703,16014,5
633208,104695.0,104650.0,104710.0,104645.0,3788,13434,5
633209,104655.0,104605.0,104680.0,104600.0,3836,13823,5
633210,104610.0,104680.0,104680.0,104580.0,5355,20670,5
633211,104680.0,104715.0,104740.0,104675.0,4666,16409,5
633212,104720.0,104715.0,104750.0,104695.0,3217,11592,5
633213,104710.0,104685.0,104730.0,104660.0,3566,12652,5
633214,104680.0,104705.0,104720.0,104670.0,1896,7831,5
633215,104700.0,104730.0,104735.0,104680.0,2602,12322,5
633216,104730.0,104775.0,104805.0,104725.0,5987,20158,5
633217,104775.0,104770.0,104785.0,104735.0,2538,8632,5
633218,104765.0,104700.0,104770.0,104700.0,2491,8002,5
633219,104700.0,104710.0,104755.0,104695.0,3144,13270,5
633220,104710.0,104665.0,104715.0,104595.0,8971,34407,5
633221,104670.0,104635.0,104675.0,104625.0,2491,9475,5
633222,104635.0,104675.0,104675.0,104620.0,1901,6856,5
633223,104675.0,104645.0,104675.0,104635.0,1418,5165,5
633224,104645.0,104700.0,104715.0,104630.0,2770,10276,5
633225,104700.0,104675.0,104715.0,104670.0,1695,6118,5
633226,104675.0,104680.0,104700.0,104670.0,1228,4798,5
633227,104680.0,104725.0,104745.0,104680.0,3097,10953,5
633228,104725.0,104750.0,104755.0,104700.0,2030,7751,5
633229,104755.0,104845.0,104865.0,104750.0,7114,28163,5
633230,104845.0,104865.0,104865.0,104815.0,3249,12354,5
633231,104865.0,104840.0,104915.0,104815.0,7022,23096,5
633232,104835.0,104850.0,104890.0,104835.0,2520,9393,5
633233,104855.0,104850.0,104890.0,104845.0,1860,7151,5
633234,104850.0,104890.0,104905.0,104845.0,2007,6984,5
633235,104890.0,104995.0,105010.0,104885.0,7154,23973,5
633236,104995.0,105120.0,105155.0,104990.0,14313,52342,5
633237,105120.0,105160.0,105200.0,105095.0,8333,31593,5
633238,105165.0,105175.0,105200.0,105155.0,4087,15851,5
633239,105175.0,105300.0,105355.0,105145.0,13209,51816,5
633240,105295.0,105275.0,105350.0,105260.0,6063,24031,5
633241,105275.0,105295.0,105320.0,105260.0,4361,16547,5
633242,105290.0,105250.0,105305.0,105225.0,4839,17549,5
633243,105250.0,105210.0,105260.0,105195.0,4047,15044,5
633244,105215.0,105215.0,105230.0,105190.0,2175,8419,5
633245,105215.0,105225.0,105250.0,105205.0,1801,6362,5
633246,105230.0,105210.0,105235.0,105195.0,1982,6570,5
633247,105215.0,105240.0,105245.0,105195.0,1684,6079,5
633248,105240.0,105270.0,105320.0,105235.0,6081,21426,5
633249,105265.0,105270.0,105280.0,105235.0,1482,4977,5
633250,105265.0,105260.0,105270.0,105220.0,1632,6057,5
633251,105255.0,105280.0,105280.0,105240.0,1575,6229,5
633252,105275.0,105220.0,105280.0,105210.0,2241,8954,5
633253,105220.0,105225.0,105230.0,105175.0,3911,13651,5
633254,105230.0,105210.0,105245.0,105185.0,2275,8877,5
633255,105205.0,105190.0,105220.0,105175.0,1914,7416,5
633256,105190.0,105205.0,105230.0,105185.0,1440,5605,5
633257,105210.0,105200.0,105215.0,105185.0,1259,5032,5
633258,105200.0,105230.0,105240.0,105190.0,1536,5683,5
633259,105230.0,105255.0,105260.0,105190.0,2438,9604,5
633260,105250.0,105280.0,105310.0,105245.0,4204,15763,5
633261,105280.0,105250.0,105290.0,105225.0,2932,10488,5
633262,105245.0,105275.0,105280.0,105240.0,1390,6194,5
633263,105280.0,105395.0,105440.0,105275.0,11734,45530,5
633264,105395.0,105385.0,105405.0,105365.0,2913,12117,5
633265,105390.0,105360.0,105390.0,105345.0,2289,8246,5
633266,105355.0,105355.0,105380.0,105340.0,2480,10141,5
633267,105355.0,105355.0,105375.0,105330.0,1732,6468,5
633268,105350.0,105345.0,105360.0,105330.0,1046,3777,5
633269,105350.0,105365.0,105380.0,105345.0,1425,5654,5
633270,105365.0,105320.0,105380.0,105315.0,1997,6996,5
633271,105320.0,105350.0,105355.0,105290.0,3499,13699,5
633272,105345.0,105340.0,105360.0,105330.0,1116,4615,5
633273,105345.0,105350.0,105380.0,105340.0,1604,6524,5
633274,105350.0,105335.0,105350.0,105325.0,985,3985,5
633275,105340.0,105340.0,105350.0,105315.0,1301,7013,5
633276,105340.0,105335.0,105390.0,105330.0,2416,9497,5
633277,105335.0,105325.0,105340.0,105310.0,1195,4323,5
633278,105320.0,105320.0,105345.0,105315.0,785,3124,5
633279,105320.0,105330.0,105335.0,105305.0,746,2470,5
633280,105330.0,105335.0,105340.0,105325.0,437,1480,5
633281,105330.0,105355.0,105365.0,105330.0,1095,4508,5
633282,105355.0,105335.0,105365.0,105320.0,1079,3784,5
633283,105330.0,105330.0,105345.0,105320.0,547,2281,5
633284,105330.0,105320.0,105335.0,105315.0,820,3312,5
633285,105325.0,105350.0,105355.0,105315.0,831,3547,5
633286,105350.0,105315.0,105355.0,105305.0,1303,5023,5
633287,105320.0,105360.0,105385.0,105305.0,2938,11590,5
633288,105360.0,105385.0,105400.0,105350.0,2419,10152,5
633289,105385.0,105350.0,105385.0,105350.0,1058,4329,5
633290,105355.0,105350.0,105360.0,105335.0,880,3503,5
633291,105345.0,105340.0,105380.0,105330.0,1372,5735,5
633292,105340.0,105355.0,105355.0,105330.0,628,2347,5
633293,105355.0,105345.0,105360.0,105335.0,487,1829,5
633294,105340.0,105315.0,105345.0,105315.0,1258,4680,5
633295,105315.0,105330.0,105345.0,105315.0,618,2704,5
633296,105335.0,105335.0,105360.0,105330.0,990,3241,5
633297,105335.0,105335.0,105365.0,105330.0,957,3857,5
633298,105335.0,105345.0,105350.0,105325.0,502,1903,5
633299,105350.0,105380.0,105385.0,105345.0,1427,6565,5
633300,105375.0,105440.0,105460.0,105365.0,5324,20014,5
633301,105440.0,105435.0,105485.0,105430.0,5190,20808,5
633302,105440.0,105390.0,105440.0,105385.0,3083,11089,5
633303,105390.0,105380.0,105405.0,105370.0,2520,9598,5
633304,105380.0,105370.0,105390.0,105365.0,839,3242,5
633305,105370.0,105355.0,105390.0,105355.0,1425,5860,5
633306,105360.0,105340.0,105360.0,105315.0,3370,11697,5
633307,105335.0,105335.0,105350.0,105330.0,782,2682,5
633308,105335.0,105340.0,105355.0,105320.0,1050,4779,5
633309,105345.0,105345.0,105355.0,105335.0,556,2333,5
633310,105350.0,105335.0,105355.0,105325.0,962,4110,5
633311,105330.0,105320.0,105335.0,105315.0,1292,4495,5
633312,105325.0,105330.0,105340.0,105315.0,919,3760,5
633313,105330.0,105305.0,105335.0,105275.0,4134,13042,5
633314,105305.0,105240.0,105310.0,105235.0,4729,16797,5
633315,105235.0,105245.0,105265.0,105225.0,2527,9244,5
633316,105240.0,105215.0,105255.0,105210.0,2651,9780,5
633317,105215.0,105240.0,105245.0,105210.0,1470,6107,5
633318,105245.0,105235.0,105255.0,105220.0,1482,5174,5
633319,105230.0,105235.0,105240.0,105215.0,988,4087,5
633320,105235.0,105255.0,105265.0,105225.0,1597,5583,5
633321,105260.0,105235.0,105275.0,105230.0,2029,6839,5
633322,105235.0,105225.0,105245.0,105220.0,884,3224,5
633323,105230.0,105255.0,105255.0,105220.0,937,3616,5
633324,105255.0,105205.0,105255.0,105180.0,3753,13438,5
633325,105210.0,105205.0,105225.0,105200.0,1216,4134,5
633326,105210.0,105260.0,105265.0,105210.0,2120,7471,5
633327,105265.0,105285.0,105300.0,105255.0,3522,12002,5
633328,105285.0,105275.0,105300.0,105255.0,1872,6796,5
633329,105270.0,105270.0,105280.0,105260.0,569,2257,5
633330,105265.0,105270.0,105275.0,105235.0,1600,5392,5
633331,105275.0,105240.0,105290.0,105225.0,1702,5414,5
633332,105240.0,105190.0,105240.0,105150.0,5905,21928,5
633333,105190.0,105220.0,105225.0,105190.0,1623,6271,5
633334,105220.0,105235.0,105240.0,105215.0,1002,4241,5
633335,105230.0,105200.0,105235.0,105200.0,1133,4547,5
633336,105205.0,105210.0,105220.0,105155.0,3127,11918,5
633337,105205.0,105215.0,105235.0,105205.0,1233,4626,5
633338,105220.0,105220.0,105235.0,105210.0,737,2989,5
633339,105220.0,105190.0,105235.0,105185.0,1198,4374,5
633340,105190.0,105170.0,105200.0,105165.0,1349,5399,5
633341,105170.0,105165.0,105185.0,105155.0,1670,6225,5
633342,105160.0,105140.0,105170.0,105130.0,3579,12166,5
633343,105140.0,105155.0,105170.0,105135.0,1374,5141,5
633344,105155.0,105145.0,105180.0,105145.0,1614,6073,5
633345,105145.0,105095.0,105155.0,105090.0,3747,13454,5
633346,105100.0,105080.0,105100.0,105045.0,5716,19710,5
633347,105080.0,105075.0,105080.0,105060.0,1514,6492,5
633348,105075.0,105065.0,105110.0,105060.0,2028,7804,5
633349,105070.0,105065.0,105100.0,105045.0,2096,7705,5
633350,105060.0,105080.0,105085.0,105060.0,732,3008,5
633351,105080.0,105065.0,105095.0,105055.0,1777,6721,5
633352,105065.0,105070.0,105085.0,105035.0,2001,7348,5
633353,105065.0,105055.0,105105.0,105045.0,3074,12705,5
633354,105055.0,105080.0,105105.0,105050.0,2176,9397,5
633355,105080.0,105015.0,105080.0,105010.0,3674,13567,5
633356,105015.0,105025.0,105030.0,105000.0,2026,7293,5
633357,105020.0,105030.0,105040.0,105010.0,1384,4522,5
633358,105035.0,105070.0,105075.0,105030.0,2762,10196,5
633359,105070.0,105080.0,105080.0,105055.0,1088,4410,5
633360,105080.0,105145.0,105215.0,105080.0,10311,39151,5
633361,105150.0,105190.0,105205.0,105115.0,4859,18592,5
633362,105190.0,105195.0,105215.0,105155.0,3747,13695,5
633363,105190.0,105185.0,105235.0,105180.0,4029,15818,5
633364,105185.0,105195.0,105220.0,105140.0,4277,17707,5
633365,105195.0,105175.0,105195.0,105160.0,1271,5101,5
633366,105175.0,105195.0,105195.0,105150.0,1584,5837,5
633367,105195.0,105205.0,105220.0,105185.0,2315,9488,5
633368,105205.0,105220.0,105240.0,105205.0,2256,8560,5
633369,105220.0,105215.0,105225.0,105195.0,1719,6577,5
633370,105215.0,105195.0,105225.0,105185.0,1360,5363,5
633371,105195.0,105180.0,105210.0,105170.0,1642,6083,5
633372,105180.0,105130.0,105185.0,105100.0,5533,19484,5
633373,105135.0,105140.0,105150.0,105125.0,985,3828,5
633374,105140.0,105155.0,105190.0,105130.0,2351,8739,5
633375,105150.0,105165.0,105170.0,105135.0,1066,3989,5
633376,105160.0,105160.0,105190.0,105150.0,1788,6823,5
633377,105160.0,105155.0,105180.0,105155.0,820,3234,5
633378,105160.0,105125.0,105170.0,105115.0,2009,7565,5
633379,105125.0,105115.0,105140.0,105080.0,3731,14013,5
633380,105120.0,105185.0,105185.0,105100.0,3158,11882,5
633381,105185.0,105270.0,105340.0,105175.0,11718,44792,5
633382,105270.0,105190.0,105275.0,105165.0,6137,23726,5
633383,105190.0,105165.0,105210.0,105140.0,4010,14807,5
633384,105165.0,105165.0,105205.0,105155.0,1585,6247,5
633385,105170.0,105160.0,105180.0,105145.0,1540,5181,5
633386,105165.0,105135.0,105175.0,105130.0,2149,8155,5
633387,105135.0,105140.0,105160.0,105125.0,1740,6480,5
633388,105145.0,105155.0,105155.0,105125.0,965,4180,5
633389,105150.0,105180.0,105195.0,105150.0,2357,8072,5
633390,105180.0,105230.0,105255.0,105180.0,4810,16650,5
633391,105235.0,105250.0,105265.0,105225.0,2416,8622,5
633392,105255.0,105215.0,105260.0,105190.0,2892,10494,5
633393,105210.0,105205.0,105230.0,105190.0,1134,4687,5
633394,105200.0,105210.0,105230.0,105185.0,1224,4868,5
633395,105205.0,105165.0,105220.0,105155.0,1968,6868,5
633396,105170.0,105130.0,105175.0,105130.0,2454,8919,5
633397,105130.0,105205.0,105215.0,105125.0,3254,12130,5
633398,105205.0,105195.0,105210.0,105170.0,1698,7740,5
633399,105195.0,105205.0,105240.0,105190.0,2610,9740,5
633400,105200.0,105190.0,105210.0,105170.0,1128,4573,5
633401,105190.0,105200.0,105215.0,105180.0,1007,3786,5
633402,105190.0,105215.0,105235.0,105185.0,1469,5666,5
633403,105215.0,105230.0,105255.0,105205.0,2381,9865,5
633404,105230.0,105210.0,105260.0,105200.0,1902,7457,5
633405,105210.0,105200.0,105220.0,105190.0,1163,4576,5
633406,105205.0,105150.0,105210.0,105130.0,3469,13510,5
633407,105145.0,105140.0,105175.0,105135.0,1815,6738,5
633408,105145.0,105115.0,105150.0,105100.0,3551,13973,5
633409,105115.0,105150.0,105155.0,105095.0,2488,9366,5
633410,105150.0,105130.0,105155.0,105125.0,950,3696,5
633411,105135.0,105150.0,105160.0,105130.0,1349,5278,5
633412,105155.0,105155.0,105190.0,105145.0,2905,12197,5
633413,105150.0,105135.0,105180.0,105130.0,1774,6424,5
633414,105135.0,105145.0,105170.0,105120.0,1670,6807,5
633415,105145.0,105080.0,105150.0,105070.0,2570,9750,5
633416,105080.0,105060.0,105095.0,105050.0,5118,18059,5
633417,105060.0,105105.0,105115.0,105055.0,2240,8077,5
633418,105110.0,105130.0,105150.0,105110.0,2786,10378,5
633419,105130.0,105135.0,105165.0,105125.0,1953,7402,5
633420,105135.0,105135.0,105160.0,105130.0,891,3016,5
633421,105140.0,105185.0,105210.0,105135.0,4064,13907,5
633422,105190.0,105185.0,105200.0,105175.0,1123,4649,5
633423,105185.0,105200.0,105225.0,105180.0,2303,9223,5
633424,105195.0,105190.0,105215.0,105190.0,972,4149,5
633425,105190.0,105210.0,105220.0,105180.0,1191,4705,5
633426,105210.0,105220.0,105235.0,105205.0,2105,7616,5
633427,105220.0,105215.0,105235.0,105210.0,1076,3716,5
633428,105215.0,105195.0,105230.0,105190.0,1560,5818,5
633429,105200.0,105225.0,105240.0,105200.0,1550,6628,5
633430,105220.0,105265.0,105305.0,105220.0,5578,20548,5
633431,105270.0,105195.0,105270.0,105185.0,4680,16975,5
633432,105195.0,105125.0,105210.0,105085.0,7909,30800,5
633433,105125.0,105110.0,105145.0,105105.0,1901,8105,5
633434,105115.0,105130.0,105160.0,105110.0,1909,7170,5
633435,105125.0,105095.0,105135.0,105080.0,2887,11930,5
633436,105100.0,105125.0,105135.0,105065.0,3939,15168,5
633437,105120.0,105135.0,105145.0,105115.0,1321,4631,5
633438,105140.0,105105.0,105150.0,105100.0,1579,6054,5
633439,105105.0,105090.0,105115.0,105085.0,1488,6815,5
633440,105090.0,105095.0,105135.0,105085.0,1395,4689,5
633441,105100.0,105170.0,105185.0,105095.0,3692,13538,5
633442,105175.0,105200.0,105200.0,105155.0,2695,11216,5
633443,105195.0,105230.0,105265.0,105195.0,5633,23549,5
633444,105230.0,105225.0,105260.0,105220.0,1788,6670,5
633445,105225.0,105220.0,105245.0,105205.0,1560,5515,5
633446,105225.0,105210.0,105235.0,105185.0,2317,9195,5
633447,105210.0,105235.0,105265.0,105195.0,2030,7548,5
633448,105240.0,105265.0,105290.0,105220.0,2930,10666,5
633449,105265.0,105245.0,105275.0,105225.0,2112,7999,5
633450,105245.0,105325.0,105335.0,105235.0,3956,14217,5
633451,105320.0,105315.0,105395.0,105295.0,8597,34278,5
633452,105315.0,105280.0,105320.0,105275.0,2486,9675,5
633453,105285.0,105290.0,105315.0,105285.0,1325,4921,5
633454,105285.0,105315.0,105345.0,105285.0,2105,7742,5
633455,105320.0,105305.0,105325.0,105295.0,1099,4261,5
633456,105305.0,105275.0,105320.0,105260.0,2530,9087,5
633457,105275.0,105285.0,105290.0,105255.0,1326,4791,5
633458,105280.0,105295.0,105305.0,105280.0,1206,4250,5
633459,105290.0,105330.0,105335.0,105290.0,2046,7222,5
